ms_sub_class,ms_zoning,lot_area,lot_shape,lot_config,neighborhood,bldg_type,house_style,year_built,year_remod_add,roof_style,exterior1st,exterior2nd,mas_vnr_type,mas_vnr_area,exter_qual,foundation,bsmt_qual,bsmt_cond,bsmt_fin_sf1,bsmt_unf_sf,heating_qc,electrical,x1st_flr_sf,x2nd_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_qual,tot_rms_abv_grd,fireplaces,fireplace_qu,garage_cars,paved_drive,wood_deck_sf,open_porch_sf,fence,sale_type,sale_condition,ms_type,cond1,sale_price,p_bsmt_sf,p_fst_sf,p_snd_sf,p_unf,remodled,central_air_Y,garage_finish_none,garage_finish_RFn,garage_finish_Unf,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,bsmt_exposure_Gd,bsmt_exposure_Mn,bsmt_exposure_No,bsmt_fin_type1_BLQ,bsmt_fin_type1_GLQ,bsmt_fin_type1_LwQ,bsmt_fin_type1_none,bsmt_fin_type1_Rec,bsmt_fin_type1_Unf,overall_qual_bs_1,overall_qual_bs_2,overall_qual_bs_3,overall_cond_bs_1,overall_cond_bs_2,overall_cond_bs_3,total_bsmt_sf_bs_1,total_bsmt_sf_bs_2,total_bsmt_sf_bs_3,lot_frontage_bs_1,lot_frontage_bs_2,lot_frontage_bs_3,garage_area_bs_1,garage_area_bs_2,garage_area_bs_3,garage_qual_bs_1,garage_qual_bs_2,garage_qual_bs_3,garage_cond_bs_1,garage_cond_bs_2,garage_cond_bs_3,exter_cond_bs_1,exter_cond_bs_2,exter_cond_bs_3,total_sf_bs_1,total_sf_bs_2,total_sf_bs_3
60,RL,-0.34801706290404155,Reg,Inside,NAmes,1Fam,2Story,-0.3052984765597751,-1.1062050651423343,Gable,VinylSd,VinylSd,BrkFace,1.0310891374739277,-0.6887643428791294,CBlock,-0.5563516721540626,0.11792573162936028,0.23367219715080087,-0.5498840834183486,-1.2153922372993282,SBrkr,-0.7322102477246444,1.355547926947189,0.7094683738189101,-0.8192207227086659,-0.2411531883169791,0.7932734906446806,-0.7599414528971257,1.3888439045181904,-0.7698858509277157,0.9504169426733443,0.6057575069743542,TA,-1.0254497801005862,Y,-0.7505731666448684,1.864170766124453,none,WD,Normal,reg,RR,169500,-0.8038362546489805,-1.5242370044832656,1.411783416523788,-0.4431281469497698,-0.556013939913796,0.26391549461450886,-0.24245243668710614,1.566298983632222,-0.8418877409488011,0.8229979872007973,-0.1148675656752144,-0.25182098178967616,-0.0787840088822046,-0.60091322339861,-0.315403288751857,-0.291141292173787,0.7265944809997831,-0.33600537423418797,-0.63163155703254,-0.23115262446298512,-0.16130760272204095,-0.3167151915612439,-0.6465300040628569,0.3752170846271685,0.37478266374399083,0.12478291527566439,0.2507222799004742,0.4420656671149057,0.2598121104611853,0.4314378316881723,0.15916408479017116,0.019572697019457425,0.40189905543896864,0.11365178207085588,0.010713077818154448,0.3739018051331928,0.08766436639002036,0.006851211582879034,0.288,0.43199999999999994,0.21599999999999997,0.2880000000000001,0.4320000000000001,0.21600000000000003,0.22932426096946362,0.44429415690984997,0.2869260278433419,0.30876961324725116,0.42296426106894836,0.19313079878572345
30,RM,-0.02440573430274247,Reg,Corner,other,1Fam,1Story,-1.6963146603852641,-1.687550848505615,Gable,MetalSd,MetalSd,None,-0.5749902593257628,-0.6887643428791294,BrkTil,-1.6988315848309963,-3.5017735676465858,-1.0135299875198553,0.8910081618126745,-0.31107553735425486,other,-0.07481028683093431,-0.7940813167139152,-0.8632863589115833,-0.8192207227086659,-0.2411531883169791,-1.02526856809737,-0.7599414528971257,-1.0611674842144432,-0.7698858509277157,-0.2340041181787174,-0.9519046538168423,none,-1.0254497801005862,N,-0.7505731666448684,-0.7080610308628272,none,WD,Abnorml,reg,Norm,67000,0.7980948172814561,0.9189055230769055,-0.8335444920285566,1.2578193328343263,0.6690540498015695,0.26391549461450886,-0.24245243668710614,-0.6380098176571406,1.1869921372385577,-1.2142364191468469,-0.1148675656752144,-0.25182098178967616,-0.0787840088822046,1.662992408940339,-0.315403288751857,-0.291141292173787,0.7265944809997831,-0.33600537423418797,-0.63163155703254,-0.23115262446298512,-0.16130760272204095,-0.3167151915612439,1.5456577771549227,0.3752170846271685,0.37478266374399083,0.12478291527566439,0.40450747986270774,0.11662905065711643,0.011208969042053268,0.4409473927279305,0.18875298192050832,0.026932682349756272,0.37573403362222846,0.08910688544400676,0.007044022564743618,0.4178544521765746,0.13425361676395647,0.014378239057736785,0.3839999999999999,0.09599999999999997,0.007999999999999998,0.384,0.096,0.008,0.43011903459182854,0.29283764107110405,0.06645748202352629,0.4041508523859748,0.34033926282539545,0.09553430617693555
60,FV,-0.21606897593390206,Reg,Inside,Somerst,1Fam,2Story,1.151956573162166,1.0738416224699683,Gable,other,other,Stone,-0.017323802103648034,1.0607450855490423,PConc,0.5861282405228712,0.11792573162936028,0.861892556836761,-0.6494119622098165,0.9281582786394224,SBrkr,0.026885928154647805,0.21183493192237074,0.23128767216584248,1.1135038949438176,-0.2411531883169791,0.7932734906446806,-0.7599414528971257,-1.0611674842144432,0.7408726560071552,0.39079211246097056,-0.9519046538168423,none,0.31305136527690225,Y,-0.7505731666448684,1.864170766124453,none,WD,Normal,reg,Norm,241000,0.00613485811327249,-0.3023834928411475,0.22986689986479458,-0.7658720277293164,-0.5151783402566171,0.26391549461450886,-0.24245243668710614,-0.6380098176571406,-0.8418877409488011,0.8229979872007973,-0.1148675656752144,-0.25182098178967616,-0.0787840088822046,-0.60091322339861,-0.315403288751857,-0.291141292173787,0.7265944809997831,-0.33600537423418797,1.5821155827593911,-0.23115262446298512,-0.16130760272204095,-0.3167151915612439,-0.6465300040628569,0.1799703346516495,0.438800308863843,0.3566249060466835,0.2507222799004742,0.4420656671149057,0.2598121104611853,0.4442866922436184,0.22949908605961747,0.03951639892417255,0.39111543956151995,0.10251009504636613,0.008955855077975538,0.4434297850886517,0.20401496414793013,0.03128800920756072,0.288,0.43199999999999994,0.21599999999999997,0.2880000000000001,0.4320000000000001,0.21600000000000003,0.22932426096946362,0.44429415690984997,0.2869260278433419,0.3130404851319063,0.4207898985844708,0.18854232083976774
120,RL,0.9832948874097076,IR2,Inside,other,TwnhsE,1Story,0.8207622436799066,0.5409413210536276,Gable,other,other,None,-0.5749902593257628,1.0607450855490423,PConc,0.5861282405228712,0.11792573162936028,0.8018420812785443,-0.21058449662925363,0.9281582786394224,SBrkr,0.49383000680913347,-0.7940813167139152,-0.32889574149956835,1.1135038949438176,-0.2411531883169791,-1.02526856809737,1.2292769282949916,-2.2861731785807597,2.2516311629420263,-1.7743787827529045,2.1634196677655506,Gd,0.31305136527690225,Y,0.2067461789806914,-0.24873392425795576,none,WD,Normal,pud,Norm,245500,0.7548516904551137,0.511101444036368,-0.8335444920285566,-0.43988824698827633,-0.556013939913796,0.26391549461450886,-0.24245243668710614,-0.6380098176571406,-0.8418877409488011,0.8229979872007973,-0.1148675656752144,-0.25182098178967616,-0.0787840088822046,-0.60091322339861,-0.315403288751857,-0.291141292173787,0.7265944809997831,-0.33600537423418797,1.5821155827593911,-0.23115262446298512,-0.16130760272204095,-0.3167151915612439,-0.6465300040628569,0.0887798912340543,0.37532192163719563,0.5288980905599617,0.2507222799004742,0.4420656671149057,0.2598121104611853,0.4343971003720629,0.2812643095934221,0.06070452725037887,0.28114944229766625,0.03884974111749571,0.0017894426211694993,0.4424119728077585,0.24854605213919023,0.04654420452044763,0.288,0.43199999999999994,0.21599999999999997,0.2880000000000001,0.4320000000000001,0.21600000000000003,0.22932426096946362,0.44429415690984997,0.2869260278433419,0.32707991828361394,0.41284387832448743,0.17369869802708185
20,RL,-0.0683174886254826,IR1,Inside,CollgCr,1Fam,1Story,1.1188371402139399,0.9769506585760881,Gable,VinylSd,VinylSd,None,-0.5749902593257628,1.0607450855490423,PConc,0.5861282405228712,0.11792573162936028,-0.9580987793122707,1.6261572665223802,0.9281582786394224,SBrkr,0.5476243584875249,-0.7940813167139152,-0.2779592930592008,-0.8192207227086659,-0.2411531883169791,0.7932734906446806,-0.7599414528971257,0.16383821015187364,0.7408726560071552,-0.2340041181787174,0.6057575069743542,Gd,0.31305136527690225,Y,-0.7505731666448684,-0.7080610308628272,none,New,Partial,reg,Norm,164990,1.069877990961808,0.6995242887283143,-0.8335444920285566,1.207959498312411,-0.556013939913796,0.26391549461450886,-0.24245243668710614,-0.6380098176571406,-0.8418877409488011,0.8229979872007973,-0.1148675656752144,-0.25182098178967616,-0.0787840088822046,-0.60091322339861,-0.315403288751857,-0.291141292173787,-1.375339553321018,-0.33600537423418797,1.5821155827593911,-0.23115262446298512,-0.16130760272204095,-0.3167151915612439,-0.6465300040628569,0.1799703346516495,0.438800308863843,0.3566249060466835,0.2507222799004742,0.4420656671149057,0.2598121104611853,0.42872485518729725,0.2962181225186495,0.06822182498231906,0.39111543956151995,0.10251009504636613,0.008955855077975538,0.43793255856471075,0.17694244790493363,0.023830632714469183,0.288,0.43199999999999994,0.21599999999999997,0.2880000000000001,0.4320000000000001,0.21600000000000003,0.22932426096946362,0.44429415690984997,0.2869260278433419,0.3368003467586702,0.4065895994644523,0.16361335331513982
30,RL,0.22717957523190044,Reg,Inside,Sawyer,1Fam,1Story,-1.0339260014207456,0.5893868030005677,Gable,Wd Sdng,Wd Sdng,None,-0.5749902593257628,-0.6887643428791294,PConc,-0.5563516721540626,0.11792573162936028,-1.0135299875198553,0.23729095793235166,0.9281582786394224,SBrkr,-1.5772548277794163,-0.7940813167139152,-2.240375068922121,-0.8192207227086659,-0.2411531883169791,-1.02526856809737,-0.7599414528971257,-1.0611674842144432,-0.7698858509277157,-1.7743787827529045,-0.9519046538168423,none,-1.0254497801005862,N,0.5896739172309153,-0.7080610308628272,GdPrv,WD,Normal,reg,Norm,108000,0.5393280791221937,0.21059624638209976,-0.8335444920285566,1.2578193328343263,1.7716152405453984,0.26391549461450886,-0.24245243668710614,-0.6380098176571406,1.1869921372385577,-1.2142364191468469,-0.1148675656752144,-0.25182098178967616,-0.0787840088822046,1.662992408940339,-0.315403288751857,-0.291141292173787,0.7265944809997831,-0.33600537423418797,-0.63163155703254,-0.23115262446298512,-0.16130760272204095,-0.3167151915612439,1.5456577771549227,0.3752170846271685,0.37478266374399083,0.12478291527566439,0.01756423312092384,0.2026396379678445,0.7792886561577602,0.39283773180240233,0.10417796202494647,0.009209101615464883,0.37573403362222846,0.08910688544400676,0.007044022564743618,0.35455513235496183,0.07399411457842682,0.005147416666325345,0.288,0.43199999999999994,0.21599999999999997,0.2880000000000001,0.4320000000000001,0.21600000000000003,0.22932426096946362,0.44429415690984997,0.2869260278433419,0.44232577592554,0.24910378334856426,0.04676243789525712
60,RL,0.5611520378219007,Reg,Corner,other,1Fam,2Story,0.8870011095763584,0.6378322849475077,Hip,VinylSd,VinylSd,BrkFace,3.049841712617983,1.0607450855490423,PConc,0.5861282405228712,0.11792573162936028,-1.0135299875198553,1.2981676659595884,-0.31107553735425486,SBrkr,0.1749063341239995,1.7275991421962262,1.3990907835066126,-0.8192207227086659,-0.2411531883169791,0.7932734906446806,1.2292769282949916,1.3888439045181904,0.7408726560071552,1.9252706264544297,0.6057575069743542,TA,0.31305136527690225,Y,0.39821004810580335,1.1751801062171459,none,WD,Abnorml,reg,Norm,258000,-0.7368243920147691,-1.3699181182775448,1.2070253950662142,1.2578193328343263,-0.556013939913796,0.26391549461450886,-0.24245243668710614,-0.6380098176571406,-0.8418877409488011,-1.2142364191468469,-0.1148675656752144,3.968351333720069,-0.0787840088822046,-0.60091322339861,-0.315403288751857,-0.291141292173787,0.7265944809997831,-0.33600537423418797,-0.63163155703254,-0.23115262446298512,-0.16130760272204095,-0.3167151915612439,1.5456577771549227,0.0887798912340543,0.37532192163719563,0.5288980905599617,0.2507222799004742,0.4420656671149057,0.2598121104611853,0.442951785949675,0.24474963088066784,0.04507818060288006,0.44036881067255507,0.18615590632976195,0.026231059528284643,0.4414378956955547,0.19113805793003402,0.02758693619608739,0.288,0.43199999999999994,0.21599999999999997,0.2880000000000001,0.4320000000000001,0.21600000000000003,0.22932426096946362,0.44429415690984997,0.2869260278433419,0.20817429069599525,0.4438433771935744,0.31543591481281047
60,RL,0.25841874404689985,IR1,Inside,Gilbert,1Fam,2Story,0.7876428107316806,0.5409413210536276,Gable,MetalSd,MetalSd,None,-0.5749902593257628,-0.6887643428791294,PConc,0.5861282405228712,0.11792573162936028,-1.0135299875198553,0.5403985887972764,-0.31107553735425486,SBrkr,-0.997514026390982,0.9651238121796808,0.2742250247351576,-0.8192207227086659,-0.2411531883169791,0.7932734906446806,1.2292769282949916,0.16383821015187364,-0.7698858509277157,0.39079211246097056,0.6057575069743542,TA,0.31305136527690225,Y,-0.7505731666448684,-0.0956248887229986,none,WD,Normal,reg,Norm,168000,-0.5217717445570341,-1.1212836651076992,1.3277104080499664,1.2578193328343263,-0.5151783402566171,0.26391549461450886,-0.24245243668710614,-0.6380098176571406,-0.8418877409488011,-1.2142364191468469,-0.1148675656752144,3.968351333720069,-0.0787840088822046,-0.60091322339861,-0.315403288751857,-0.291141292173787,0.7265944809997831,-0.33600537423418797,-0.63163155703254,-0.23115262446298512,-0.16130760272204095,-0.3167151915612439,1.5456577771549227,0.2818569554381303,0.4341964938846976,0.222957770675685,0.2507222799004742,0.4420656671149057,0.2598121104611853,0.42265715550204386,0.1419423613894364,0.015889658788873016,0,0,0,0.43095070112327927,0.15805763177874455,0.019323335514084473,0.288,0.43199999999999994,0.21599999999999997,0.2880000000000001,0.4320000000000001,0.21600000000000003,0.22932426096946362,0.44429415690984997,0.2869260278433419,0.3615191230395896,0.3875735707488217,0.13850191517765825
20,RL,0.18666284643837142,IR1,Corner,Sawyer,1Fam,1Story,0.15837358471538793,0.3956048752128074,Gable,Plywood,Plywood,None,-0.5749902593257628,-0.6887643428791294,CBlock,-0.5563516721540626,0.11792573162936028,1.5640211941328341,-0.9095416454147892,0.9281582786394224,SBrkr,1.2217315262354562,-0.7940813167139152,0.36599972764359173,1.1135038949438176,-0.2411531883169791,0.7932734906446806,-0.7599414528971257,0.16383821015187364,-0.7698858509277157,0.9504169426733443,0.6057575069743542,TA,0.31305136527690225,Y,0.2067461789806914,0.4861894463098386,GdWo,WD,Normal,reg,Artery,150000,0.24246665700864434,0.8763626510807178,-0.8335444920285566,-1.1131500816094535,0.1381912542582445,0.26391549461450886,-0.24245243668710614,-0.6380098176571406,1.1869921372385577,0.8229979872007973,-0.1148675656752144,-0.25182098178967616,-0.0787840088822046,-0.60091322339861,-0.315403288751857,-0.291141292173787,0.7265944809997831,2.974101623289096,-0.63163155703254,-0.23115262446298512,-0.16130760272204095,-0.3167151915612439,-0.6465300040628569,0.43591731581480764,0.2765662596821621,0.058488841208804064,0.35760841171853475,0.3909072980102656,0.14243560892331453,0.4321567473331851,0.28758067186171954,0.0637906217584178,0,0,0,0.44336147457997577,0.24138569171576457,0.043807032941009134,0.288,0.43199999999999994,0.21599999999999997,0.2880000000000001,0.4320000000000001,0.21600000000000003,0.22932426096946362,0.44429415690984997,0.2869260278433419,0.2768365432299894,0.43583322335108793,0.22871570874802308
50,RL,0.2802296903234891,Reg,Inside,other,1Fam,1.5Fin,-1.1664037332136492,-1.687550848505615,Gable,MetalSd,MetalSd,None,-0.5749902593257628,-0.6887643428791294,BrkTil,-0.5563516721540626,0.11792573162936028,-1.0135299875198553,1.1239938780745198,0.9281582786394224,FuseA,0.17763354366499143,-0.7940813167139152,0.40163026860290996,-0.8192207227086659,-0.2411531883169791,-1.02526856809737,-0.7599414528971257,0.16383821015187364,-0.7698858509277157,-0.2340041181787174,-0.9519046538168423,none,-1.0254497801005862,Y,-0.7505731666448684,-0.7080610308628272,none,WD,Normal,reg,Norm,115000,0.8514722425004781,0.8772691644207787,-0.8335444920285566,1.2578193328343263,0.01568445528670794,0.26391549461450886,-0.24245243668710614,-0.6380098176571406,1.1869921372385577,-1.2142364191468469,-0.1148675656752144,-0.25182098178967616,-0.0787840088822046,1.662992408940339,-0.315403288751857,-0.291141292173787,0.7265944809997831,-0.33600537423418797,-0.63163155703254,-0.23115262446298512,-0.16130760272204095,-0.3167151915612439,1.5456577771549227,0.2818569554381303,0.4341964938846976,0.222957770675685,0.2507222799004742,0.4420656671149057,0.2598121104611853,0.4444380788424404,0.22076662739885933,0.036553951377588906,0.34250033516176803,0.06666991256965712,0.004325910357573173,0.35455513235496183,0.07399411457842682,0.005147416666325345,0.288,0.43199999999999994,0.21599999999999997,0.2880000000000001,0.4320000000000001,0.21600000000000003,0.22932426096946362,0.44429415690984997,0.2869260278433419,0.38348158637209195,0.36611589188725935,0.1165121968962404
70,RL,1.063204315894026,Reg,Inside,other,1Fam,2Story,-1.8619118251263937,-0.4279683178851736,Gable,Wd Sdng,Plywood,None,-0.5749902593257628,-0.6887643428791294,BrkTil,0.5861282405228712,0.11792573162936028,-1.0135299875198553,0.617306495136138,0.9281582786394224,SBrkr,-0.8658725103318395,1.1350731327255372,0.47722674287674727,-0.8192207227086659,-0.2411531883169791,0.7932734906446806,-0.7599414528971257,1.3888439045181904,-0.7698858509277157,0.9504169426733443,-0.9519046538168423,none,-1.0254497801005862,Y,-0.7505731666448684,-0.7080610308628272,none,WD,Normal,reg,Norm,177000,-0.5217717445570341,-1.1212836651076992,1.4405696717616385,1.2578193328343263,1.934957639174114,0.26391549461450886,-0.24245243668710614,-0.6380098176571406,1.1869921372385577,0.8229979872007973,-0.1148675656752144,-0.25182098178967616,-0.0787840088822046,-0.60091322339861,-0.315403288751857,-0.291141292173787,0.7265944809997831,-0.33600537423418797,-0.63163155703254,-0.23115262446298512,-0.16130760272204095,-0.3167151915612439,1.5456577771549227,0.2818569554381303,0.4341964938846976,0.222957770675685,0.06864361351829192,0.34587947886756354,0.580935879149282,0.42809432167853595,0.15198614970835592,0.017986526592704843,0.3852199840094165,0.09707543597037296,0.008154336621511328,0.40279316462983017,0.11465831303695721,0.01087947024503476,0.288,0.43199999999999994,0.21599999999999997,0.2880000000000001,0.4320000000000001,0.21600000000000003,0.22932426096946362,0.44429415690984997,0.2869260278433419,0.3491408353473333,0.39768976911042553,0.15099651911504924
60,RL,0.8728863813397096,Reg,Corner,NridgHt,1Fam,2Story,1.151956573162166,1.025396140523028,Gable,VinylSd,VinylSd,BrkFace,1.376842340951639,1.0607450855490423,PConc,1.7286081531998048,1.9277753812673333,-1.0135299875198553,1.1217318808292591,0.9281582786394224,SBrkr,-0.09257747463941153,1.7344889795156528,1.2709322661813587,-0.8192207227086659,-0.2411531883169791,0.7932734906446806,1.2292769282949916,0.16383821015187364,0.7408726560071552,1.45867296871948,0.6057575069743542,Gd,1.6515525106543907,Y,0.7811377863560273,0.24121498945390718,none,New,Partial,reg,Norm,280000,-0.7954862304588125,-1.542079561837924,1.319335726658464,1.2578193328343263,-0.556013939913796,0.26391549461450886,-0.24245243668710614,1.566298983632222,-0.8418877409488011,0.8229979872007973,-0.1148675656752144,-0.25182098178967616,-0.0787840088822046,-0.60091322339861,-0.315403288751857,-0.291141292173787,0.7265944809997831,-0.33600537423418797,-0.63163155703254,-0.23115262446298512,-0.16130760272204095,-0.3167151915612439,1.5456577771549227,0.1799703346516495,0.438800308863843,0.3566249060466835,0.2507222799004742,0.4420656671149057,0.2598121104611853,0.4444350555058596,0.22045471955330315,0.03645098256107657,0.4437875096239773,0.23712175759320356,0.042232469898135935,0.20760331566018844,0.44379309239322473,0.316231797213231,0.288,0.43199999999999994,0.21599999999999997,0.2880000000000001,0.4320000000000001,0.21600000000000003,0.22932426096946362,0.44429415690984997,0.2869260278433419,0.22936607274791945,0.44429238799010684,0.2868714389782424
60,FV,0.3392182830203446,Reg,Inside,Somerst,1Fam,2Story,1.1850760061103918,1.1222871044169083,Gable,VinylSd,VinylSd,Stone,-0.017323802103648034,1.0607450855490423,PConc,1.7286081531998048,0.11792573162936028,0.8087709823044924,-0.7285818657939386,0.9281582786394224,SBrkr,-0.15556153364158248,1.5668362714096054,1.1331960765250597,1.1135038949438176,-0.2411531883169791,0.7932734906446806,1.2292769282949916,0.16383821015187364,2.2516311629420263,0.9504169426733443,0.6057575069743542,Gd,1.6515525106543907,Y,-0.7505731666448684,0.8536511315937358,none,New,Partial,reg,Norm,339750,-0.6327019065844829,-1.2222847808392785,1.3485862114963225,-0.8188500080548835,-0.5151783402566171,0.26391549461450886,-0.24245243668710614,-0.6380098176571406,-0.8418877409488011,0.8229979872007973,-0.1148675656752144,-0.25182098178967616,-0.0787840088822046,-0.60091322339861,-0.315403288751857,-0.291141292173787,0.7265944809997831,-0.33600537423418797,1.5821155827593911,-0.23115262446298512,-0.16130760272204095,-0.3167151915612439,-0.6465300040628569,0.0887798912340543,0.37532192163719563,0.5288980905599617,0.2507222799004742,0.4420656671149057,0.2598121104611853,0.44408988485825507,0.21141295623546763,0.03354834204227648,0.4322916647983157,0.16116136626253003,0.020027362766542475,0.28661747180072816,0.43251300798810255,0.2175576863285522,0.288,0.43199999999999994,0.21599999999999997,0.2880000000000001,0.4320000000000001,0.21600000000000003,0.22932426096946362,0.44429415690984997,0.2869260278433419,0.26260511521271357,0.4397039274982303,0.24541225926585805
20,RL,0.10272240059760017,Reg,Inside,Edwards,1Fam,1Story,-0.4377762083526788,-1.2999869929300947,Gable,other,other,None,-0.5749902593257628,-0.6887643428791294,CBlock,-0.5563516721540626,-1.6919239180086127,-1.0135299875198553,1.6035372940697739,-1.2153922372993282,FuseA,0.4640963909251753,-0.7940813167139152,-0.3570212341464363,-0.8192207227086659,-0.2411531883169791,-1.02526856809737,-0.7599414528971257,0.16383821015187364,-0.7698858509277157,-0.9446449503666524,-0.9519046538168423,none,-1.0254497801005862,Y,-0.7505731666448684,-0.7080610308628272,none,other,Abnorml,reg,Norm,60000,1.069877990961808,0.6995242887283143,-0.8335444920285566,1.2578193328343263,-0.556013939913796,0.26391549461450886,-0.24245243668710614,-0.6380098176571406,1.1869921372385577,0.8229979872007973,-0.1148675656752144,-0.25182098178967616,-0.0787840088822046,-0.60091322339861,-0.315403288751857,-0.291141292173787,0.7265944809997831,-0.33600537423418797,-0.63163155703254,-0.23115262446298512,-0.16130760272204095,-0.3167151915612439,1.5456577771549227,0.3752170846271685,0.37478266374399083,0.12478291527566439,0.43600487399173793,0.2762834241440842,0.0583575513410632,0.43270906456001057,0.2860812261028879,0.06304657072664681,0.3993275958682503,0.11083378171037153,0.010254009736469748,0.4228745775182555,0.14231355974172066,0.015964662150513533,0.288,0.43199999999999994,0.21599999999999997,0.2880000000000001,0.4320000000000001,0.21600000000000003,0.43011903459182854,0.29283764107110405,0.06645748202352629,0.34521032056443335,0.4006464734041727,0.1549949765780925
190,RL,2.6819976980556186,Reg,Inside,Gilbert,2fmCon,1Story,-0.5371345071973566,-1.4453234387709148,Hip,Wd Sdng,Wd Sdng,None,-0.5749902593257628,-0.6887643428791294,CBlock,-0.5563516721540626,0.11792573162936028,1.4254431736138724,-1.2827711908827937,-1.2153922372993282,SBrkr,-0.13743759547699066,-0.7940813167139152,-0.9216930374328658,1.1135038949438176,-0.2411531883169791,-1.02526856809737,-0.7599414528971257,0.16383821015187364,-0.7698858509277157,-0.9446449503666524,-0.9519046538168423,none,0.31305136527690225,Y,1.3555293937313633,-0.7080610308628272,none,WD,Normal,multi,Norm,145000,0.5393280791221937,0.21059624638209976,-0.8335444920285566,-1.4636966348202276,-0.556013939913796,-3.786492833258687,-0.24245243668710614,-0.6380098176571406,-0.8418877409488011,0.8229979872007973,-0.1148675656752144,-0.25182098178967616,-0.0787840088822046,-0.60091322339861,-0.315403288751857,3.4324026024699092,-1.375339553321018,-0.33600537423418797,-0.63163155703254,-0.23115262446298512,-0.16130760272204095,3.15524532946352,-0.6465300040628569,0.3752170846271685,0.37478266374399083,0.12478291527566439,0.2507222799004742,0.4420656671149057,0.2598121104611853,0.44439742999152565,0.21827148189351214,0.03573561005884478,0.4438614718609071,0.208385667540332,0.03261121557751674,0.427542694626453,0.29896628524001356,0.06968570299807976,0.288,0.43199999999999994,0.21599999999999997,0.2880000000000001,0.4320000000000001,0.21600000000000003,0.22932426096946362,0.44429415690984997,0.2869260278433419,0.36653509018217534,0.3830987461060463,0.13347030357091677
20,FV,-1.3898537089680327,IR2,Inside,Somerst,1Fam,1Story,1.2513148720068437,1.1707325863638482,Gable,MetalSd,MetalSd,Stone,1.834128835873773,2.810254513977214,PConc,1.7286081531998048,0.11792573162936028,0.32143827681281,0.7349303518896909,0.9281582786394224,SBrkr,0.9306994881694166,-0.7940813167139152,0.08669150694643707,1.1135038949438176,-0.2411531883169791,0.7932734906446806,1.2292769282949916,-1.0611674842144432,0.7408726560071552,0.39079211246097056,0.6057575069743542,Gd,0.31305136527690225,Y,-0.7505731666448684,1.4967090808405559,none,New,Partial,reg,Norm,222000,0.83514568844027115,0.5164251716875875,-0.8335444920285566,0.18772665983818204,-0.556013939913796,0.26391549461450886,-0.24245243668710614,-0.6380098176571406,-0.8418877409488011,0.8229979872007973,-0.1148675656752144,-0.25182098178967616,-0.0787840088822046,-0.60091322339861,-0.315403288751857,-0.291141292173787,-1.375339553321018,-0.33600537423418797,1.5821155827593911,-0.23115262446298512,-0.16130760272204095,-0.3167151915612439,-0.6465300040628569,0.1799703346516495,0.438800308863843,0.3566249060466835,0.2507222799004742,0.4420656671149057,0.2598121104611853,0.40331788129708496,0.3415191736789832,0.09639654095777751,0,0,0,0.443791123014843,0.23708046748254313,0.04221741952227774,0.288,0.43199999999999994,0.21599999999999997,0.2880000000000001,0.4320000000000001,0.21600000000000003,0.22932426096946362,0.44429415690984997,0.2869260278433419,0.277707475386089,0.4355594594129732,0.22771208255541805
30,RM,-0.025926708214222622,Reg,Inside,OldTown,1Fam,1Story,-1.4644786297476826,-1.687550848505615,Gable,other,other,None,-0.5749902593257628,-0.6887643428791294,CBlock,-0.5563516721540626,0.11792573162936028,-1.0135299875198553,0.9973220323399243,-0.31107553735425486,FuseA,-0.2229198605067346,-0.7940813167139152,-1.0012716734150429,-0.8192207227086659,-0.2411531883169791,-1.02526856809737,-0.7599414528971257,-1.0611674842144432,-0.7698858509277157,-0.9446449503666524,0.6057575069743542,Gd,0.31305136527690225,Y,-0.7505731666448684,-0.7080610308628272,none,WD,Normal,reg,Feedr,115000,1.0229727924691112,0.7387365583240592,-0.8335444920285566,1.2578193328343263,0.3832048522013176,0.26391549461450886,-0.24245243668710614,-0.6380098176571406,1.1869921372385577,-1.2142364191468469,-0.1148675656752144,-0.25182098178967616,-0.0787840088822046,1.662992408940339,-0.315403288751857,-0.291141292173787,0.7265944809997831,-0.33600537423418797,-0.63163155703254,-0.23115262446298512,-0.16130760272204095,-0.3167151915612439,1.5456577771549227,0.3752170846271685,0.37478266374399083,0.12478291527566439,0.149066035691297,0.42660721736338036,0.4069644191862722,0.44334989398358193,0.20331969660393562,0.031080717952193977,0.3618616138501397,0.07884922325139232,0.00572705123486118,0.42663237041441837,0.14911422655261225,0.01737253124884803,0.288,0.43199999999999994,0.21599999999999997,0.2880000000000001,0.4320000000000001,0.21600000000000003,0.22932426096946362,0.44429415690984997,0.2869260278433419,0.40435364231797355,0.3400498416135964,0.09532406181097322
