combination,val1,val2,val3,std,r2,mean
"['CentralAir', 'Exterior2nd', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8587668642979713,0.7975598440597432,0.7594275674465285,0.040918164595919265,0.754532964335887,0.805251425268081
"['GarageQual', 'HouseStyle', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8581584477092812,0.8014654894377908,0.7588226007074177,0.04068867980221084,0.7552679955168737,0.8061488459514966
"['YearBuilt', 'HouseStyle', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8584539687223437,0.8014821702540761,0.7590153409898385,0.04073935865664195,0.7552508917859655,0.8063171599887528
"['OverallCond', 'HouseStyle', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8627624207331079,0.8079514750648797,0.7656250815670353,0.03976518020670352,0.7642052001709684,0.8121129924550076
"['CentralAir', 'HouseStyle', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8587120822786964,0.8025203998618882,0.7599331263476277,0.04045362663737044,0.7540028035440113,0.807055202829404
"['YearBuilt', 'GarageQual', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8582615634897487,0.800688615956108,0.7583510737813357,0.04094605898670817,0.7557013181728885,0.8057670844090641
"['OverallCond', 'GarageQual', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8621736088204599,0.807678882599363,0.7656283578270385,0.03952342105767852,0.7652054586339267,0.8118269497489538
"['CentralAir', 'GarageQual', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8584554866151504,0.8016334459251233,0.759283754310188,0.040630138206927575,0.7545405439510797,0.8064575622834873
"['OverallCond', 'YearBuilt', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8634010693083504,0.8078056041540553,0.7644100333724315,0.040515095273040216,0.7655025663340878,0.8118722356116125
"['CentralAir', 'YearBuilt', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8585492663625849,0.8019520694539543,0.7598117017763264,0.04045321020958183,0.7545448051038106,0.8067710125309552
"['CentralAir', 'OverallCond', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8629435677185935,0.8076041349491494,0.7653979819564799,0.03994295024901599,0.7637676118406065,0.8119818948747409
"['Exterior1st', 'HeatingQC', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.857036513268129,0.7992149721964273,0.7584487805593778,0.040448532500707755,0.7406465809199083,0.8049000886746448
"['Exterior2nd', 'HeatingQC', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8579596930160851,0.7958354336593219,0.7589356838485387,0.040861241521818,0.7406409764430859,0.8042436035079819
"['HouseStyle', 'HeatingQC', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8573704938099734,0.8010943589991913,0.7593843551166299,0.040149735226961136,0.7406656577847157,0.8059497359752649
"['GarageQual', 'HeatingQC', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8574505845576558,0.8003070594912953,0.7583964831268061,0.0405977474450198,0.740669604807453,0.8053847090585857
"['YearBuilt', 'HeatingQC', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8574507072748071,0.8004375480147864,0.7588002116857963,0.04043662858973748,0.7407767420954595,0.8055628223251299
"['OverallCond', 'HeatingQC', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8616076944874227,0.8071061602324009,0.765212516987298,0.039465209468847115,0.75016822155717,0.8113087905690405
"['CentralAir', 'HeatingQC', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8577432048564831,0.8013186263566927,0.7594467532773188,0.04027568774101982,0.7395120698537505,0.8061695281634983
"['Exterior2nd', 'Exterior1st', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8569826905067083,0.7930727324062021,0.7538669562174015,0.04249762122623609,0.7371300428409979,0.8013074597101041
"['HouseStyle', 'Exterior1st', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8569133097213054,0.8001211819826254,0.7590371162150567,0.040128952541017504,0.7412547073173616,0.8053572026396626
"['GarageQual', 'Exterior1st', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8564902378518867,0.7992019293604874,0.7579142791097895,0.04041979712268805,0.74119988824053,0.8045354821073879
"['YearBuilt', 'Exterior1st', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8570990368175619,0.7991691547430287,0.7586199293649074,0.0404121069876157,0.7413929608216631,0.8049627069751661
"['OverallCond', 'Exterior1st', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8616536825107077,0.8062073242952523,0.7646237412224771,0.0397468412817987,0.7506171534070725,0.8108282493428124
"['CentralAir', 'Exterior1st', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8567015183093807,0.8003109990878091,0.7591353468267782,0.039992336508903485,0.7397735365414784,0.8053826214079893
"['HouseStyle', 'Exterior2nd', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8578053401990102,0.797022661459872,0.7598804496764312,0.040364123391847126,0.7420028572232975,0.804902817111771
"['GarageQual', 'Exterior2nd', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8575001537652246,0.7960485193688609,0.7587204621934265,0.04072552392336942,0.7417185526530239,0.8040897117758373
"['YearBuilt', 'Exterior2nd', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8580142485643044,0.7951452258474796,0.7591005032791649,0.04087333421509388,0.7420523510683275,0.8040866592303164
"['OverallCond', 'Exterior2nd', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8628542925422592,0.8027316858266995,0.7665515621085188,0.039718376770471804,0.7523188451025608,0.8107125134924926
"['CentralAir', 'Exterior2nd', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8577915081941686,0.797159973119029,0.7596577991984814,0.04043213921785091,0.7399323574729819,0.8048697601705598
"['GarageQual', 'HouseStyle', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8568156714475126,0.8009348469698055,0.7588815902082444,0.04011404189826476,0.7414069005586117,0.8055440362085209
"['YearBuilt', 'HouseStyle', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8571188581918063,0.800935579445095,0.759062384766754,0.04017323213818831,0.7414596760063716,0.8057056074678851
"['OverallCond', 'HouseStyle', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8613583756842718,0.8073866203674888,0.7654593218785761,0.03925341775831724,0.7504710647442028,0.8114014393101122
"['CentralAir', 'HouseStyle', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8574914599114956,0.8020774578495014,0.7600249711230493,0.039914964753075634,0.7397374999115565,0.8065312962946821
"['YearBuilt', 'GarageQual', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8569028277611183,0.8002332132691283,0.7582655078040306,0.04041734280808019,0.7415767604802331,0.8051338496114258
"['OverallCond', 'GarageQual', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8607272472678594,0.8071892319685677,0.7653798185478388,0.039023466296707,0.7512646767234183,0.8110987659280887
"['CentralAir', 'GarageQual', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8572650898046563,0.8013085885880462,0.7593225665067058,0.04012022757854595,0.7400298276253194,0.8059654149664693
"['OverallCond', 'YearBuilt', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8623829468573864,0.8075167087932906,0.764409170781971,0.04009353606973881,0.7515254407216466,0.8114362754775493
"['CentralAir', 'YearBuilt', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8572290934400691,0.8015435918272222,0.7596917395045018,0.03995273324743923,0.740037703535336,0.8061548082572644
"['CentralAir', 'OverallCond', 'PoolArea', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8616681993736345,0.8072506570921943,0.765274743803291,0.0394615769257214,0.7493105500174864,0.8113978667563733
"['Exterior2nd', 'Exterior1st', 'HeatingQC', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8575719114589115,0.7929627141505131,0.7542711669170958,0.04261250211309246,0.7499378358024527,0.8016019308421735
"['HouseStyle', 'Exterior1st', 'HeatingQC', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8576003753237917,0.8003031106466968,0.7594582469399082,0.04025358064738797,0.7532886991619561,0.8057872443034655
"['GarageQual', 'Exterior1st', 'HeatingQC', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8572479579425876,0.7993943321503804,0.7583310200352124,0.0405761262924997,0.7536547979430673,0.8049911033760601
"['YearBuilt', 'Exterior1st', 'HeatingQC', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8578671343403262,0.7994670714787598,0.7591603714133663,0.040521904172538536,0.7534197950814653,0.8054981924108174
"['OverallCond', 'Exterior1st', 'HeatingQC', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8622661060119827,0.8063272468750887,0.764777755024551,0.039943703178937896,0.7628857043870723,0.8111237026372075
"['CentralAir', 'Exterior1st', 'HeatingQC', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8573444534864105,0.8003711615500775,0.7595173810598274,0.04011805284125579,0.7530855434503677,0.8057443320321052
"['HouseStyle', 'Exterior2nd', 'HeatingQC', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8585595673838455,0.7968996350782009,0.7601206321312696,0.0406131701180895,0.7537111974593352,0.805193278197772
"['GarageQual', 'Exterior2nd', 'HeatingQC', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8583340944473588,0.7959450439458388,0.7589692202875,0.04100539717118323,0.753792995982254,0.8044161195602326
"['YearBuilt', 'Exterior2nd', 'HeatingQC', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.858866735101666,0.7952470422494154,0.7594334469567742,0.04111914628073032,0.7540327244578133,0.804515741435952
"['OverallCond', 'Exterior2nd', 'HeatingQC', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8635135984925175,0.8025442384850607,0.7666253105888188,0.039992739026873246,0.7642947069498256,0.8108943825221324
"['CentralAir', 'Exterior2nd', 'HeatingQC', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8585116582102517,0.7968910069352635,0.7599414000278331,0.040659116665701316,0.7531383011283335,0.8051146883911161
"['GarageQual', 'HouseStyle', 'HeatingQC', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8577764533484306,0.8012399037351678,0.7592822702168915,0.04035664417743384,0.7533890048875458,0.8060995424334966
"['YearBuilt', 'HouseStyle', 'HeatingQC', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8580498646022597,0.8012583295828374,0.7594847706470333,0.040394425388808254,0.753358279136916,0.8062643216107102
"['OverallCond', 'HouseStyle', 'HeatingQC', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.862122102208173,0.8076147916667005,0.7656441204891091,0.03949765829647519,0.7622472321104334,0.8117936714546609
"['CentralAir', 'HouseStyle', 'HeatingQC', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8582692198737664,0.8022433795809741,0.7603824669853634,0.04010132607240217,0.7526558288218539,0.8069650221467013
"['YearBuilt', 'GarageQual', 'HeatingQC', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8579677871652155,0.8005851975137847,0.7587526640420705,0.04066989482830348,0.7536542904044407,0.8057685495736902
